Date,Open,High,Low,Close,Adj Close,Volume
2023-05-02,28.850000,28.860001,27.709999,28.160000,27.937071,70797700
2023-05-03,28.160000,28.500000,27.809999,27.860001,27.639446,51139500
2023-05-04,27.580000,27.809999,26.830000,26.990000,26.776333,82173800
2023-05-05,27.620001,27.889999,27.469999,27.709999,27.490633,50050100
2023-05-08,28.080000,28.150000,27.660000,27.690001,27.470793,34245500
2023-05-09,27.420000,27.830000,27.240000,27.660000,27.441029,32188800
2023-05-10,27.959999,28.000000,27.020000,27.320000,27.103720,44446400
2023-05-11,27.010000,27.490000,26.879999,27.389999,27.173166,34897300
2023-05-12,27.520000,27.549999,26.879999,27.090000,26.875542,38101300
2023-05-15,27.100000,27.820000,27.030001,27.650000,27.431108,38722800
2023-05-16,27.780001,27.900000,27.330000,27.360001,27.143404,33347500
2023-05-17,27.740000,28.670000,27.730000,28.570000,28.343824,61750400
2023-05-18,28.440001,28.500000,28.000000,28.469999,28.244616,51146100
2023-05-19,28.459999,28.670000,28.030001,28.110001,27.887468,49984200
2023-05-22,28.299999,28.450001,28.010000,28.340000,28.115646,36473700
2023-05-23,28.320000,29.080000,28.299999,28.580000,28.353746,51400400
2023-05-24,28.330000,28.510000,28.000000,28.100000,27.877546,50606900
2023-05-25,27.990000,28.240000,27.879999,28.170000,27.946993,40517800
2023-05-26,28.200001,28.400000,27.790001,28.309999,28.085882,57879100
2023-05-30,28.320000,28.490000,27.950001,28.260000,28.036280,41819600
2023-05-31,28.100000,28.160000,27.480000,27.790001,27.570002,61905200
2023-06-01,27.760000,27.980000,27.340000,27.780001,27.780001,57426100
2023-06-02,28.160000,28.950001,28.120001,28.709999,28.709999,66511100
2023-06-05,28.820000,28.820000,28.299999,28.540001,28.540001,34757800
2023-06-06,28.459999,29.430000,28.450001,29.230000,29.230000,46297900
2023-06-07,29.299999,29.650000,29.010000,29.480000,29.480000,44502600
2023-06-08,29.280001,29.379999,28.990000,29.230000,29.230000,41483100
2023-06-09,29.200001,29.400000,29.080000,29.270000,29.270000,32671800
2023-06-12,29.299999,29.559999,28.910000,29.129999,29.129999,41011300
2023-06-13,29.129999,29.799999,29.030001,29.400000,29.400000,42718800
2023-06-14,29.570000,29.730000,28.990000,29.120001,29.120001,38322800
2023-06-15,28.900000,29.469999,28.690001,29.370001,29.370001,42044900
2023-06-16,29.530001,29.680000,29.160000,29.190001,29.190001,53028200
2023-06-20,29.010000,29.040001,28.580000,28.870001,28.870001,39040900
2023-06-21,28.780001,29.000000,28.540001,28.570000,28.570000,39553400
2023-06-22,28.500000,28.530001,27.900000,27.959999,27.959999,50742900
2023-06-23,27.740000,27.889999,27.590000,27.750000,27.750000,54998400
2023-06-26,27.799999,28.280001,27.790001,28.090000,28.090000,47519300
2023-06-27,28.100000,28.400000,27.950001,28.240000,28.240000,39081800
2023-06-28,28.250000,28.270000,27.900000,28.070000,28.070000,37803800
2023-06-29,28.500000,29.000000,28.400000,28.660000,28.660000,68376400
2023-06-30,28.940001,29.110001,28.670000,28.690001,28.690001,50370700
2023-07-03,28.700001,29.350000,28.650000,29.200001,29.200001,30995800
2023-07-05,29.139999,29.420000,28.950001,29.080000,29.080000,37492000
2023-07-06,28.799999,28.820000,28.100000,28.280001,28.280001,52098000
2023-07-07,28.299999,28.820000,28.290001,28.530001,28.530001,34231500
2023-07-10,28.590000,28.850000,28.469999,28.660000,28.660000,36086000
2023-07-11,28.660000,29.080000,28.420000,29.020000,29.020000,40978700
2023-07-12,29.510000,29.889999,29.270000,29.360001,29.360001,41855500
2023-07-13,29.520000,29.870001,29.410000,29.670000,29.670000,39589000
2023-07-14,30.000000,30.100000,29.049999,29.110001,29.110001,58660500
2023-07-17,29.150000,29.559999,29.120001,29.400000,29.400000,49477200
2023-07-18,30.000000,30.860001,29.920000,30.700001,30.700001,98253800
2023-07-19,30.889999,31.700001,30.690001,31.530001,31.530001,70619800
2023-07-20,31.330000,31.799999,31.260000,31.690001,31.690001,42128800
2023-07-21,31.870001,32.110001,31.420000,31.980000,31.980000,70813600
