Date,Open,High,Low,Close,Adj Close,Volume
12/28/2020,125.82,126.650002,124.790001,125.339996,115.946815,8072600
12/29/2020,126.199997,126.279999,124.889999,125.010002,115.641548,8389200
12/30/2020,125.489998,125.849998,124.900002,125.360001,115.965324,7398000
12/31/2020,125.089996,127.330002,124.82,127.07,117.547173,8580200
1/4/2021,127.5,127.860001,124.779999,125.870003,116.437103,16819900
1/5/2021,124.989998,126.300003,123.769997,125.650002,117.070679,13731200
1/6/2021,129.880005,132.770004,127.879997,131.550003,122.567818,24909100
1/7/2021,135.690002,138.190002,134.919998,135.869995,126.592865,21940400
1/8/2021,135.970001,136.350006,134.119995,136.020004,126.732613,12035100
1/11/2021,134.580002,138.199997,134.110001,138.050003,128.624023,15937900
1/12/2021,139.440002,141.660004,138.830002,140.220001,130.645859,18033500
1/13/2021,138.589996,140.789993,138.100006,140.350006,130.766953,14816800
1/14/2021,140.490005,142.75,140,141.169998,131.53096,18565600
1/15/2021,137.429993,141.649994,137.009995,138.639999,129.173706,27881000
1/19/2021,139.860001,140.699997,137.820007,138.039993,128.614685,19843800
1/20/2021,137.820007,138.169998,135.440002,135.970001,126.686005,16028800
1/21/2021,135.690002,136.160004,134.320007,134.830002,125.623856,13411700
1/22/2021,132.690002,134.399994,132.199997,133.789993,124.654884,12933200
1/25/2021,132.139999,133.169998,130.059998,132.119995,123.0989,14212800
1/26/2021,132.75,133.169998,131.339996,131.580002,122.595787,11307800
1/27/2021,129.589996,129.850006,127.349998,127.860001,119.129768,17603900
1/28/2021,129.899994,132.169998,128.990005,130.110001,121.226158,13761800
1/29/2021,131.190002,131.720001,128.190002,128.669998,119.884468,14808100
2/1/2021,129.399994,130.070007,128.479996,129.619995,120.769608,11080700
2/2/2021,131.940002,134.389999,131.220001,133.610001,124.487167,12253600
2/3/2021,133.649994,135.759995,133.509995,135.139999,125.912704,10600800
2/4/2021,135.470001,138.660004,135.470001,138.25,128.810349,12419500
2/5/2021,139.389999,139.490005,137.380005,137.979996,128.558762,10051300
2/8/2021,138.199997,140.300003,138.179993,140.139999,130.571304,10136400
2/9/2021,139.429993,139.979996,138.539993,139.580002,130.04953,8614800
2/10/2021,140,140.869995,139.039993,139.660004,130.124069,10323200
2/11/2021,139.660004,140.550003,138.220001,139.270004,129.760696,9201000
2/12/2021,139.050003,141.610001,139,141.25,131.605515,8324600
2/16/2021,143.550003,145.320007,142.399994,144.649994,134.773376,12130600
2/17/2021,143.949997,145.380005,143.119995,145.100006,135.192642,10810100
2/18/2021,144,145.789993,143.399994,145.589996,135.649185,10587800
2/19/2021,145.860001,148.839996,145.860001,148.020004,137.913254,11969800
2/22/2021,146.869995,150.190002,146.789993,149.410004,139.208359,11488400
2/23/2021,151.509995,152.309998,149.589996,150.610001,140.326401,16234400
2/24/2021,150.110001,153.759995,150.110001,153.259995,142.795471,15061400
2/25/2021,154.270004,154.899994,150.589996,151.179993,140.857498,18127700
2/26/2021,150.300003,150.869995,146.509995,147.169998,137.121277,19829200
3/1/2021,149.520004,151.380005,148.479996,150.5,140.223907,14845500
3/2/2021,150.080002,151.779999,149.839996,150.009995,139.767365,14221700
3/3/2021,151.229996,154.979996,150.820007,152.910004,142.469345,14324100
3/4/2021,152.610001,154.380005,148.619995,150.559998,140.279831,20093900
3/5/2021,153.220001,153.490005,147.970001,150.910004,140.605942,18465100
3/8/2021,152.470001,155.460007,150.75,152.910004,142.469345,17133300
3/9/2021,151.5,154.25,149.820007,151.830002,141.463104,16238800
3/10/2021,151.910004,156.160004,151.509995,155.130005,144.537796,14342200
3/11/2021,154.110001,156.149994,153.360001,154.320007,143.783096,11771500
3/12/2021,156.860001,157.630005,155.070007,156.149994,145.488129,12849500
3/15/2021,156.350006,156.919998,153.960007,155.369995,144.761398,12101100
3/16/2021,154.089996,154.600006,152.190002,153.509995,143.028397,12805600
3/17/2021,155.339996,156.880005,153.050003,155.089996,144.500534,13952400
3/18/2021,157.600006,161.690002,157.110001,157.649994,146.885696,21898500
3/19/2021,155.509995,155.940002,151.190002,155.139999,144.547104,54418800
3/22/2021,152.800003,153.970001,150.610001,150.970001,140.661819,19944800
3/23/2021,150.330002,152.119995,148.960007,149.460007,139.254929,17076300
3/24/2021,150,153.179993,149.860001,150.619995,140.335709,13079800
3/25/2021,150,152.970001,149.330002,152.550003,142.133972,15608300
3/26/2021,154.300003,155.449997,152.550003,155.089996,144.500534,16754400
3/29/2021,152.119995,153.729996,151.039993,152.679993,142.255051,17570300
3/30/2021,154.460007,155.869995,153.880005,154.479996,143.932159,13184300
3/31/2021,153.279999,154.490005,152.119995,152.229996,141.835785,16736700
4/1/2021,151.899994,153.789993,151.550003,153.710007,143.214752,16561500
4/5/2021,154.399994,154.940002,152.600006,153.619995,143.973877,13508000
4/6/2021,152.789993,154.279999,151.860001,152.539993,142.9617,13071600
4/7/2021,153.100006,155.229996,152.649994,154.929993,145.20163,16903500
4/8/2021,154,155.509995,152.309998,155.119995,145.3797,12335500
4/9/2021,155.809998,157.039993,154.970001,156.279999,146.466858,12122400
4/12/2021,155.580002,157.25,155.570007,155.949997,146.157562,12273400
4/13/2021,154.75,155.199997,152.429993,154.089996,144.414368,16113600
4/14/2021,151.470001,153.830002,150.929993,151.210007,141.71521,19939600
4/15/2021,151.25,152.199997,149.320007,152.169998,142.614929,17694100
4/16/2021,153.869995,154.509995,152.690002,153.300003,143.673981,13773400
4/19/2021,153.419998,153.880005,152.220001,152.649994,143.064789,11900200
4/20/2021,151.740005,151.75,148.649994,149.270004,139.897049,13716700
4/21/2021,147.789993,150.610001,146.789993,150.539993,141.087296,12236700
4/22/2021,150.229996,150.300003,147.259995,147.369995,138.116318,15256100
4/23/2021,147.179993,151.130005,146.690002,150.190002,140.759262,14041900
4/26/2021,150.779999,152.460007,150.380005,150.559998,141.106018,10799100
4/27/2021,150.5,151.570007,150.110001,151.25,141.752701,12821200
4/28/2021,152.429993,152.889999,151.399994,152.229996,142.671173,8943700
4/29/2021,153.539993,155.279999,153.199997,155.190002,145.445313,12976900
4/30/2021,154.100006,154.490005,153.009995,153.809998,144.151962,11705100
5/3/2021,154.850006,155.479996,153.130005,153.360001,143.73024,11801100
5/4/2021,152.869995,155.639999,152.139999,155.479996,145.717102,12977700
5/5/2021,156,158.279999,154.630005,157.520004,147.628983,10506700
5/6/2021,158.070007,160.820007,157.160004,160.690002,150.59996,13542400
5/7/2021,157.220001,161.5,157.020004,161.240005,151.115417,14257800
5/10/2021,161.5,163.729996,161.119995,161.220001,151.096695,14014300
5/11/2021,161.080002,162.389999,158.039993,158.539993,148.584946,15451700
5/12/2021,159.610001,160.779999,157.029999,157.449997,147.56337,14381700
5/13/2021,158.179993,162.449997,157.679993,161.5,151.3591,15395000
5/14/2021,162.389999,164.449997,161.990005,164.009995,153.711472,10584000
5/17/2021,163.369995,164.850006,163.029999,164.669998,154.330032,9886800
5/18/2021,164.679993,165.5,162.240005,162.350006,152.155716,11098100
